@RELATION severity

@ATTRIBUTE from_us {no,yes}
@ATTRIBUTE gender {m,t,w}
@ATTRIBUTE age INTEGER
@ATTRIBUTE education {college,graduate,high_school,primary_school,undergraduate}
@ATTRIBUTE occupation {disabled_or_retired,full_time,not_searching,part_time,searching,student}
@ATTRIBUTE topic {drugs_and_alcohol,location,personal_identifiers,religion_and_politics,sex,strong_sentiment}
@ATTRIBUTE severity REAL

@DATA
yes,w,45,undergraduate,full_time,strong_sentiment,4
yes,m,32,high_school,full_time,strong_sentiment,5
yes,w,23,undergraduate,full_time,strong_sentiment,3
yes,w,31,undergraduate,full_time,strong_sentiment,4
yes,w,33,graduate,searching,strong_sentiment,3
yes,m,25,undergraduate,full_time,strong_sentiment,3
yes,m,43,college,full_time,strong_sentiment,4
yes,m,34,undergraduate,full_time,strong_sentiment,4
yes,m,41,college,full_time,strong_sentiment,3
yes,w,26,undergraduate,full_time,strong_sentiment,5
yes,m,27,high_school,full_time,strong_sentiment,4
yes,w,53,undergraduate,full_time,strong_sentiment,3
yes,m,35,high_school,searching,strong_sentiment,3
yes,w,32,high_school,full_time,strong_sentiment,3
yes,m,38,college,full_time,strong_sentiment,4
yes,w,38,college,part_time,strong_sentiment,4
yes,w,46,primary_school,disabled_or_retired,strong_sentiment,1
yes,m,36,undergraduate,full_time,strong_sentiment,3
yes,w,51,college,full_time,strong_sentiment,3
yes,m,56,graduate,full_time,strong_sentiment,5
yes,m,32,undergraduate,full_time,strong_sentiment,5
yes,m,35,graduate,full_time,strong_sentiment,2
yes,m,29,undergraduate,full_time,strong_sentiment,4
yes,m,35,college,full_time,strong_sentiment,3
yes,w,18,undergraduate,part_time,strong_sentiment,1
yes,m,30,undergraduate,full_time,strong_sentiment,4
yes,w,32,high_school,full_time,strong_sentiment,2
yes,m,68,high_school,not_searching,strong_sentiment,4
yes,m,35,undergraduate,full_time,strong_sentiment,5
yes,m,29,graduate,full_time,strong_sentiment,3
yes,m,43,undergraduate,full_time,strong_sentiment,3
yes,m,51,college,not_searching,strong_sentiment,4
yes,m,27,college,full_time,strong_sentiment,3
yes,w,31,undergraduate,full_time,strong_sentiment,5
yes,m,52,high_school,full_time,strong_sentiment,2
yes,w,59,undergraduate,full_time,strong_sentiment,5
yes,m,63,undergraduate,disabled_or_retired,strong_sentiment,5
yes,m,36,college,full_time,strong_sentiment,3
yes,w,30,undergraduate,full_time,strong_sentiment,4
yes,w,31,college,full_time,strong_sentiment,5
yes,m,32,college,full_time,strong_sentiment,4
yes,w,42,undergraduate,part_time,strong_sentiment,4
yes,w,34,undergraduate,full_time,strong_sentiment,5
no,w,51,undergraduate,full_time,location,5
no,t,35,college,disabled_or_retired,location,3
no,m,38,college,full_time,location,5
no,m,45,undergraduate,full_time,location,4
no,w,39,graduate,full_time,location,4
no,m,34,graduate,full_time,location,4
no,m,33,high_school,full_time,location,4
no,m,39,graduate,full_time,location,5
no,m,23,graduate,student,location,4
no,m,31,undergraduate,full_time,location,5
no,m,28,graduate,full_time,location,5
no,m,27,college,student,location,5
no,m,27,graduate,full_time,location,4
no,m,36,graduate,full_time,location,5
no,m,40,graduate,full_time,location,2
no,w,27,graduate,full_time,location,4
no,m,31,graduate,full_time,location,4
no,w,28,graduate,full_time,location,5
no,m,32,undergraduate,full_time,location,5
no,m,40,undergraduate,full_time,location,4
no,m,29,graduate,full_time,location,4
no,w,28,graduate,full_time,location,5
no,w,22,high_school,student,location,4
no,w,33,graduate,full_time,location,3
no,w,33,graduate,full_time,location,5
no,w,26,undergraduate,student,location,5
no,m,33,graduate,full_time,location,5
no,m,26,graduate,full_time,location,3
no,m,33,graduate,part_time,location,5
no,w,27,high_school,full_time,location,4
no,m,28,graduate,full_time,location,5
no,w,25,high_school,student,location,4
no,m,29,graduate,full_time,location,5
no,m,26,undergraduate,student,location,4
no,m,46,graduate,student,location,3
no,m,26,graduate,part_time,location,4
no,m,37,graduate,full_time,location,5
no,m,58,undergraduate,full_time,location,2
no,w,23,undergraduate,student,location,4
no,w,32,graduate,searching,location,5
no,m,23,undergraduate,student,location,1
no,w,23,high_school,student,location,5
no,w,34,college,not_searching,location,2
no,w,45,graduate,full_time,location,2
no,w,25,undergraduate,full_time,location,4
yes,w,33,undergraduate,full_time,location,5
yes,w,46,college,part_time,location,4
yes,w,33,undergraduate,full_time,location,4
yes,m,30,undergraduate,full_time,location,4
yes,w,33,undergraduate,full_time,location,4
yes,m,26,undergraduate,full_time,location,5
yes,w,30,college,part_time,location,5
yes,m,28,high_school,full_time,location,5
yes,m,59,college,disabled_or_retired,location,4
yes,w,44,college,part_time,location,3
yes,m,36,college,part_time,location,5
yes,w,36,college,full_time,location,5
yes,w,31,undergraduate,full_time,location,4
yes,m,29,college,full_time,location,4
yes,w,47,undergraduate,full_time,location,5
yes,w,39,undergraduate,full_time,location,5
yes,m,30,undergraduate,full_time,location,5
yes,w,45,college,not_searching,location,4
yes,m,47,college,part_time,location,5
yes,m,29,undergraduate,full_time,location,5
yes,m,35,undergraduate,full_time,location,4
yes,w,34,undergraduate,not_searching,location,2
yes,m,35,high_school,full_time,location,2
yes,w,24,college,full_time,location,5
yes,w,26,graduate,full_time,location,4
yes,m,31,undergraduate,full_time,location,5
yes,m,42,college,full_time,location,5
yes,m,35,college,not_searching,location,5
yes,m,48,college,full_time,location,3
yes,w,34,college,part_time,location,4
yes,m,51,graduate,part_time,location,2
yes,w,34,undergraduate,full_time,location,5
yes,w,30,college,part_time,location,4
yes,w,27,graduate,full_time,location,5
yes,w,72,undergraduate,full_time,location,4
yes,w,31,graduate,full_time,location,5
yes,w,46,college,full_time,location,5
yes,m,37,high_school,part_time,location,5
yes,m,33,college,full_time,location,5
yes,m,42,undergraduate,full_time,location,4
yes,w,30,undergraduate,full_time,location,5
yes,m,46,college,part_time,location,4
yes,m,27,college,part_time,location,5
yes,m,30,graduate,full_time,location,3
yes,w,43,college,part_time,location,4
yes,w,43,undergraduate,searching,location,5
yes,m,30,college,full_time,location,5
yes,m,37,graduate,full_time,location,4
yes,w,43,college,full_time,location,4
yes,w,44,college,part_time,location,4
yes,m,28,college,full_time,location,4
yes,w,37,undergraduate,full_time,location,5
yes,m,66,high_school,full_time,location,4
yes,m,30,graduate,full_time,location,5
yes,w,38,undergraduate,full_time,location,5
yes,m,41,college,full_time,location,5
yes,m,28,college,full_time,location,3
yes,m,30,undergraduate,student,location,5
yes,m,26,undergraduate,full_time,location,3
yes,w,56,undergraduate,full_time,location,5
yes,w,58,undergraduate,full_time,location,3
yes,m,37,undergraduate,full_time,location,3
yes,w,48,undergraduate,full_time,location,3
yes,m,45,graduate,full_time,location,5
yes,w,29,undergraduate,full_time,location,4
yes,w,32,undergraduate,full_time,location,5
yes,m,33,undergraduate,full_time,location,4
yes,t,29,undergraduate,student,location,4
yes,m,41,college,part_time,location,4
yes,w,41,graduate,full_time,location,5
yes,m,35,high_school,full_time,location,3
yes,w,29,undergraduate,full_time,location,3
yes,m,54,primary_school,full_time,location,4
yes,w,27,college,full_time,location,5
yes,m,61,college,full_time,location,4
yes,m,49,high_school,full_time,location,4
yes,m,25,primary_school,searching,location,3
yes,w,43,undergraduate,part_time,location,4
yes,w,55,undergraduate,full_time,location,4
yes,w,44,college,not_searching,location,5
yes,m,35,undergraduate,full_time,location,2
yes,m,40,college,full_time,location,5
yes,m,25,undergraduate,full_time,location,5
yes,w,66,undergraduate,full_time,location,4
yes,m,52,college,full_time,location,5
yes,m,31,undergraduate,full_time,location,4
yes,w,31,college,full_time,location,5
yes,m,42,high_school,full_time,location,4
yes,w,28,high_school,part_time,location,4
yes,m,24,graduate,part_time,location,4
yes,w,53,undergraduate,full_time,location,5
yes,w,34,college,full_time,location,4
yes,m,29,undergraduate,full_time,location,5
yes,w,31,college,full_time,location,3
yes,m,37,high_school,full_time,location,4
yes,m,42,undergraduate,full_time,location,4
yes,m,65,high_school,full_time,location,5
yes,m,23,high_school,full_time,location,4
yes,w,29,undergraduate,not_searching,location,4
yes,w,31,undergraduate,full_time,location,4
yes,w,55,high_school,searching,location,4
yes,m,33,college,searching,location,5
yes,w,25,undergraduate,part_time,location,4
yes,m,63,undergraduate,disabled_or_retired,location,3
yes,m,43,undergraduate,full_time,location,4
yes,w,37,college,not_searching,location,5
yes,m,32,college,full_time,location,4
yes,m,24,high_school,full_time,location,4
yes,m,25,college,full_time,location,4
yes,m,36,undergraduate,full_time,location,4
yes,m,29,undergraduate,full_time,location,4
yes,m,59,college,full_time,location,4
yes,m,41,college,full_time,location,4
yes,w,60,high_school,full_time,location,4
yes,m,32,undergraduate,full_time,location,2
yes,w,37,high_school,not_searching,location,4
yes,w,35,college,not_searching,location,5
yes,m,39,undergraduate,full_time,location,4
yes,w,33,graduate,full_time,location,4
yes,m,38,high_school,full_time,location,4
yes,m,40,college,full_time,location,4
yes,m,23,college,full_time,location,3
yes,w,52,graduate,full_time,location,5
yes,m,27,undergraduate,full_time,location,5
yes,m,30,high_school,full_time,location,4
yes,m,47,high_school,full_time,location,4
yes,m,57,college,full_time,location,4
yes,w,50,college,full_time,location,5
yes,m,25,high_school,full_time,location,5
yes,w,50,college,part_time,location,5
yes,w,29,undergraduate,full_time,location,5
yes,m,25,undergraduate,full_time,location,4
yes,w,42,high_school,full_time,location,4
yes,m,53,high_school,full_time,location,2
yes,w,23,undergraduate,student,location,4
yes,m,33,college,full_time,location,4
yes,m,31,college,part_time,location,4
yes,w,54,college,full_time,location,4
yes,w,31,undergraduate,full_time,location,3
yes,w,27,college,full_time,location,5
yes,m,51,undergraduate,full_time,location,4
yes,m,30,college,full_time,location,5
yes,w,35,undergraduate,full_time,location,5
yes,w,33,graduate,part_time,location,5
yes,m,39,college,disabled_or_retired,location,5
yes,m,39,high_school,full_time,location,4
yes,w,37,undergraduate,part_time,location,5
yes,w,28,high_school,not_searching,location,4
yes,w,59,college,part_time,location,5
yes,m,24,undergraduate,full_time,location,5
yes,m,35,undergraduate,full_time,location,4
yes,m,38,high_school,full_time,location,4
yes,m,33,college,full_time,location,3
yes,m,30,college,full_time,location,4
yes,m,45,college,full_time,location,5
yes,w,33,undergraduate,not_searching,location,5
yes,w,32,high_school,full_time,location,4
yes,w,42,undergraduate,full_time,location,4
yes,w,32,college,full_time,location,5
yes,m,43,high_school,full_time,location,4
yes,w,23,college,searching,location,4
yes,w,59,college,full_time,location,5
yes,w,27,undergraduate,full_time,location,4
yes,m,23,college,student,location,3
yes,m,54,high_school,full_time,location,4
yes,m,36,undergraduate,full_time,location,5
yes,m,30,high_school,full_time,location,5
yes,m,29,undergraduate,full_time,location,5
yes,w,28,undergraduate,full_time,location,5
yes,m,33,college,disabled_or_retired,location,2
yes,m,31,college,full_time,location,5
yes,m,25,college,part_time,location,4
yes,m,33,undergraduate,full_time,location,4
yes,w,37,high_school,full_time,location,5
yes,w,50,undergraduate,full_time,location,4
yes,w,24,college,full_time,location,3
yes,m,29,undergraduate,full_time,location,5
yes,w,35,undergraduate,full_time,location,4
yes,w,32,college,full_time,location,5
yes,m,24,undergraduate,full_time,location,5
yes,m,29,high_school,full_time,location,4
yes,w,36,college,full_time,location,3
yes,w,27,college,part_time,location,5
yes,w,25,college,part_time,location,4
yes,m,54,undergraduate,full_time,location,4
yes,m,35,graduate,part_time,location,4
yes,w,61,college,full_time,location,4
yes,w,41,graduate,full_time,location,4
yes,m,34,high_school,part_time,location,3
yes,w,33,undergraduate,full_time,location,5
yes,m,35,college,full_time,location,3
yes,w,45,college,part_time,location,4
yes,m,41,undergraduate,full_time,location,4
yes,w,45,undergraduate,full_time,location,4
yes,m,32,high_school,full_time,location,5
yes,w,23,undergraduate,full_time,location,2
yes,w,31,undergraduate,full_time,location,4
yes,w,33,graduate,searching,location,4
yes,m,25,undergraduate,full_time,location,4
yes,m,43,college,full_time,location,5
yes,m,34,undergraduate,full_time,location,5
yes,m,41,college,full_time,location,3
yes,w,26,undergraduate,full_time,location,5
yes,m,27,high_school,full_time,location,5
yes,w,53,undergraduate,full_time,location,4
yes,m,35,high_school,searching,location,4
yes,w,32,high_school,full_time,location,5
yes,m,38,college,full_time,location,5
yes,w,38,college,part_time,location,4
yes,w,46,primary_school,disabled_or_retired,location,1
yes,m,36,undergraduate,full_time,location,5
yes,w,51,college,full_time,location,5
yes,m,56,graduate,full_time,location,5
yes,m,32,undergraduate,full_time,location,4
yes,m,35,graduate,full_time,location,2
yes,m,29,undergraduate,full_time,location,4
yes,m,35,college,full_time,location,3
yes,w,18,undergraduate,part_time,location,3
yes,m,30,undergraduate,full_time,location,5
yes,w,32,high_school,full_time,location,3
yes,m,68,high_school,not_searching,location,5
yes,m,35,undergraduate,full_time,location,4
yes,m,29,graduate,full_time,location,4
yes,m,43,undergraduate,full_time,location,4
yes,m,51,college,not_searching,location,4
yes,m,27,college,full_time,location,4
yes,w,31,undergraduate,full_time,location,5
yes,m,52,high_school,full_time,location,4
yes,w,59,undergraduate,full_time,location,5
yes,m,63,undergraduate,disabled_or_retired,location,5
yes,m,36,college,full_time,location,4
yes,w,30,undergraduate,full_time,location,4
yes,w,31,college,full_time,location,5
yes,m,32,college,full_time,location,5
yes,w,42,undergraduate,part_time,location,5
yes,w,34,undergraduate,full_time,location,5
no,w,51,undergraduate,full_time,personal_identifiers,3
no,t,35,college,disabled_or_retired,personal_identifiers,5
no,m,38,college,full_time,personal_identifiers,2
no,m,45,undergraduate,full_time,personal_identifiers,4
no,w,39,graduate,full_time,personal_identifiers,5
no,m,34,graduate,full_time,personal_identifiers,5
no,m,33,high_school,full_time,personal_identifiers,1
no,m,39,graduate,full_time,personal_identifiers,5
no,m,23,graduate,student,personal_identifiers,4
no,m,31,undergraduate,full_time,personal_identifiers,5
no,m,28,graduate,full_time,personal_identifiers,5
no,m,27,college,student,personal_identifiers,3
no,m,27,graduate,full_time,personal_identifiers,1
no,m,36,graduate,full_time,personal_identifiers,3
no,m,40,graduate,full_time,personal_identifiers,3
no,w,27,graduate,full_time,personal_identifiers,4
no,m,31,graduate,full_time,personal_identifiers,4
no,w,28,graduate,full_time,personal_identifiers,4
no,m,32,undergraduate,full_time,personal_identifiers,3
no,m,40,undergraduate,full_time,personal_identifiers,2
no,m,29,graduate,full_time,personal_identifiers,2
no,w,28,graduate,full_time,personal_identifiers,4
no,w,22,high_school,student,personal_identifiers,4
no,w,33,graduate,full_time,personal_identifiers,4
no,w,33,graduate,full_time,personal_identifiers,4
no,w,26,undergraduate,student,personal_identifiers,2
no,m,33,graduate,full_time,personal_identifiers,5
no,m,26,graduate,full_time,personal_identifiers,5
no,m,33,graduate,part_time,personal_identifiers,2
no,w,27,high_school,full_time,personal_identifiers,2
no,m,28,graduate,full_time,personal_identifiers,4
no,w,25,high_school,student,personal_identifiers,4
no,m,29,graduate,full_time,personal_identifiers,3
no,m,26,undergraduate,student,personal_identifiers,4
no,m,46,graduate,student,personal_identifiers,3
no,m,26,graduate,part_time,personal_identifiers,4
no,m,37,graduate,full_time,personal_identifiers,4
no,m,58,undergraduate,full_time,personal_identifiers,4
no,w,23,undergraduate,student,personal_identifiers,4
no,w,32,graduate,searching,personal_identifiers,5
no,m,23,undergraduate,student,personal_identifiers,2
no,w,23,high_school,student,personal_identifiers,3
no,w,34,college,not_searching,personal_identifiers,5
no,w,45,graduate,full_time,personal_identifiers,5
no,w,25,undergraduate,full_time,personal_identifiers,3
yes,w,33,undergraduate,full_time,personal_identifiers,4
yes,w,46,college,part_time,personal_identifiers,2
yes,w,33,undergraduate,full_time,personal_identifiers,3
yes,m,30,undergraduate,full_time,personal_identifiers,2
yes,w,33,undergraduate,full_time,personal_identifiers,3
yes,m,26,undergraduate,full_time,personal_identifiers,4
yes,w,30,college,part_time,personal_identifiers,3
yes,m,28,high_school,full_time,personal_identifiers,5
yes,m,59,college,disabled_or_retired,personal_identifiers,2
yes,w,44,college,part_time,personal_identifiers,5
yes,m,36,college,part_time,personal_identifiers,3
yes,w,36,college,full_time,personal_identifiers,5
yes,w,31,undergraduate,full_time,personal_identifiers,4
yes,m,29,college,full_time,personal_identifiers,5
yes,w,47,undergraduate,full_time,personal_identifiers,3
yes,w,39,undergraduate,full_time,personal_identifiers,3
yes,m,30,undergraduate,full_time,personal_identifiers,1
yes,w,45,college,not_searching,personal_identifiers,4
yes,m,47,college,part_time,personal_identifiers,3
yes,m,29,undergraduate,full_time,personal_identifiers,4
yes,m,35,undergraduate,full_time,personal_identifiers,4
yes,w,34,undergraduate,not_searching,personal_identifiers,4
yes,m,35,high_school,full_time,personal_identifiers,5
yes,w,24,college,full_time,personal_identifiers,4
yes,w,26,graduate,full_time,personal_identifiers,3
yes,m,31,undergraduate,full_time,personal_identifiers,4
yes,m,42,college,full_time,personal_identifiers,3
yes,m,35,college,not_searching,personal_identifiers,4
yes,m,48,college,full_time,personal_identifiers,2
yes,w,34,college,part_time,personal_identifiers,5
yes,m,51,graduate,part_time,personal_identifiers,5
yes,w,34,undergraduate,full_time,personal_identifiers,4
yes,w,30,college,part_time,personal_identifiers,3
yes,w,27,graduate,full_time,personal_identifiers,4
yes,w,72,undergraduate,full_time,personal_identifiers,5
yes,w,31,graduate,full_time,personal_identifiers,3
yes,w,46,college,full_time,personal_identifiers,4
yes,m,37,high_school,part_time,personal_identifiers,5
yes,m,33,college,full_time,personal_identifiers,4
yes,m,42,undergraduate,full_time,personal_identifiers,5
yes,w,30,undergraduate,full_time,personal_identifiers,4
yes,m,46,college,part_time,personal_identifiers,2
yes,m,27,college,part_time,personal_identifiers,5
yes,m,30,graduate,full_time,personal_identifiers,3
yes,w,43,college,part_time,personal_identifiers,3
yes,w,43,undergraduate,searching,personal_identifiers,4
yes,m,30,college,full_time,personal_identifiers,3
yes,m,37,graduate,full_time,personal_identifiers,1
yes,w,43,college,full_time,personal_identifiers,3
yes,w,44,college,part_time,personal_identifiers,4
yes,m,28,college,full_time,personal_identifiers,2
yes,w,37,undergraduate,full_time,personal_identifiers,3
yes,m,66,high_school,full_time,personal_identifiers,2
yes,m,30,graduate,full_time,personal_identifiers,2
yes,w,38,undergraduate,full_time,personal_identifiers,2
yes,m,41,college,full_time,personal_identifiers,3
yes,m,28,college,full_time,personal_identifiers,2
yes,m,30,undergraduate,student,personal_identifiers,4
yes,m,26,undergraduate,full_time,personal_identifiers,4
yes,w,56,undergraduate,full_time,personal_identifiers,3
yes,w,58,undergraduate,full_time,personal_identifiers,4
yes,m,37,undergraduate,full_time,personal_identifiers,1
yes,w,48,undergraduate,full_time,personal_identifiers,4
yes,m,45,graduate,full_time,personal_identifiers,4
yes,w,29,undergraduate,full_time,personal_identifiers,3
yes,w,32,undergraduate,full_time,personal_identifiers,3
yes,m,33,undergraduate,full_time,personal_identifiers,4
yes,t,29,undergraduate,student,personal_identifiers,3
yes,m,41,college,part_time,personal_identifiers,2
yes,w,41,graduate,full_time,personal_identifiers,2
yes,m,35,high_school,full_time,personal_identifiers,3
yes,w,29,undergraduate,full_time,personal_identifiers,3
yes,m,54,primary_school,full_time,personal_identifiers,4
yes,w,27,college,full_time,personal_identifiers,3
yes,m,61,college,full_time,personal_identifiers,3
yes,m,49,high_school,full_time,personal_identifiers,4
yes,m,25,primary_school,searching,personal_identifiers,3
yes,w,43,undergraduate,part_time,personal_identifiers,3
yes,w,55,undergraduate,full_time,personal_identifiers,3
yes,w,44,college,not_searching,personal_identifiers,4
yes,m,35,undergraduate,full_time,personal_identifiers,2
yes,m,40,college,full_time,personal_identifiers,4
yes,m,25,undergraduate,full_time,personal_identifiers,4
yes,w,66,undergraduate,full_time,personal_identifiers,4
yes,m,52,college,full_time,personal_identifiers,2
yes,m,31,undergraduate,full_time,personal_identifiers,3
yes,w,31,college,full_time,personal_identifiers,4
yes,m,42,high_school,full_time,personal_identifiers,4
yes,w,28,high_school,part_time,personal_identifiers,4
yes,m,24,graduate,part_time,personal_identifiers,3
yes,w,53,undergraduate,full_time,personal_identifiers,2
yes,w,34,college,full_time,personal_identifiers,2
yes,m,29,undergraduate,full_time,personal_identifiers,3
yes,w,31,college,full_time,personal_identifiers,1
yes,m,37,high_school,full_time,personal_identifiers,4
yes,m,42,undergraduate,full_time,personal_identifiers,4
yes,m,65,high_school,full_time,personal_identifiers,3
yes,m,23,high_school,full_time,personal_identifiers,2
yes,w,29,undergraduate,not_searching,personal_identifiers,3
yes,w,31,undergraduate,full_time,personal_identifiers,2
yes,w,55,high_school,searching,personal_identifiers,4
yes,m,33,college,searching,personal_identifiers,3
yes,w,25,undergraduate,part_time,personal_identifiers,2
yes,m,63,undergraduate,disabled_or_retired,personal_identifiers,2
yes,m,43,undergraduate,full_time,personal_identifiers,5
yes,w,37,college,not_searching,personal_identifiers,4
yes,m,32,college,full_time,personal_identifiers,3
yes,m,24,high_school,full_time,personal_identifiers,4
yes,m,25,college,full_time,personal_identifiers,2
yes,m,36,undergraduate,full_time,personal_identifiers,3
yes,m,29,undergraduate,full_time,personal_identifiers,4
yes,m,59,college,full_time,personal_identifiers,3
yes,m,41,college,full_time,personal_identifiers,4
yes,w,60,high_school,full_time,personal_identifiers,5
yes,m,32,undergraduate,full_time,personal_identifiers,1
yes,w,37,high_school,not_searching,personal_identifiers,5
yes,w,35,college,not_searching,personal_identifiers,3
yes,m,39,undergraduate,full_time,personal_identifiers,3
yes,w,33,graduate,full_time,personal_identifiers,3
yes,m,38,high_school,full_time,personal_identifiers,3
yes,m,40,college,full_time,personal_identifiers,3
yes,m,23,college,full_time,personal_identifiers,2
yes,w,52,graduate,full_time,personal_identifiers,2
yes,m,27,undergraduate,full_time,personal_identifiers,3
yes,m,30,high_school,full_time,personal_identifiers,2
yes,m,47,high_school,full_time,personal_identifiers,5
yes,m,57,college,full_time,personal_identifiers,5
yes,w,50,college,full_time,personal_identifiers,2
yes,m,25,high_school,full_time,personal_identifiers,4
yes,w,50,college,part_time,personal_identifiers,4
yes,w,29,undergraduate,full_time,personal_identifiers,3
yes,m,25,undergraduate,full_time,personal_identifiers,4
yes,w,42,high_school,full_time,personal_identifiers,4
yes,m,53,high_school,full_time,personal_identifiers,4
yes,w,23,undergraduate,student,personal_identifiers,4
yes,m,33,college,full_time,personal_identifiers,2
yes,m,31,college,part_time,personal_identifiers,4
yes,w,54,college,full_time,personal_identifiers,2
yes,w,31,undergraduate,full_time,personal_identifiers,4
yes,w,27,college,full_time,personal_identifiers,2
yes,m,51,undergraduate,full_time,personal_identifiers,3
yes,m,30,college,full_time,personal_identifiers,5
yes,w,35,undergraduate,full_time,personal_identifiers,3
yes,w,33,graduate,part_time,personal_identifiers,4
yes,m,39,college,disabled_or_retired,personal_identifiers,4
yes,m,39,high_school,full_time,personal_identifiers,2
yes,w,37,undergraduate,part_time,personal_identifiers,3
yes,w,28,high_school,not_searching,personal_identifiers,4
yes,w,59,college,part_time,personal_identifiers,4
yes,m,24,undergraduate,full_time,personal_identifiers,4
yes,m,35,undergraduate,full_time,personal_identifiers,3
yes,m,38,high_school,full_time,personal_identifiers,3
yes,m,33,college,full_time,personal_identifiers,3
yes,m,30,college,full_time,personal_identifiers,2
yes,m,45,college,full_time,personal_identifiers,5
yes,w,33,undergraduate,not_searching,personal_identifiers,4
yes,w,32,high_school,full_time,personal_identifiers,4
yes,w,42,undergraduate,full_time,personal_identifiers,4
yes,w,32,college,full_time,personal_identifiers,2
yes,m,43,high_school,full_time,personal_identifiers,3
yes,w,23,college,searching,personal_identifiers,2
yes,w,59,college,full_time,personal_identifiers,4
yes,w,27,undergraduate,full_time,personal_identifiers,4
yes,m,23,college,student,personal_identifiers,3
yes,m,54,high_school,full_time,personal_identifiers,3
yes,m,36,undergraduate,full_time,personal_identifiers,2
yes,m,30,high_school,full_time,personal_identifiers,3
yes,m,29,undergraduate,full_time,personal_identifiers,4
yes,w,28,undergraduate,full_time,personal_identifiers,4
yes,m,33,college,disabled_or_retired,personal_identifiers,2
yes,m,31,college,full_time,personal_identifiers,5
yes,m,25,college,part_time,personal_identifiers,4
yes,m,33,undergraduate,full_time,personal_identifiers,2
yes,w,37,high_school,full_time,personal_identifiers,3
yes,w,50,undergraduate,full_time,personal_identifiers,2
yes,w,24,college,full_time,personal_identifiers,1
yes,m,29,undergraduate,full_time,personal_identifiers,2
yes,w,35,undergraduate,full_time,personal_identifiers,3
yes,w,32,college,full_time,personal_identifiers,3
yes,m,24,undergraduate,full_time,personal_identifiers,4
yes,m,29,high_school,full_time,personal_identifiers,2
yes,w,36,college,full_time,personal_identifiers,3
yes,w,27,college,part_time,personal_identifiers,5
yes,w,25,college,part_time,personal_identifiers,3
yes,m,54,undergraduate,full_time,personal_identifiers,2
yes,m,35,graduate,part_time,personal_identifiers,3
yes,w,61,college,full_time,personal_identifiers,4
yes,w,41,graduate,full_time,personal_identifiers,5
yes,m,34,high_school,part_time,personal_identifiers,3
yes,w,33,undergraduate,full_time,personal_identifiers,5
yes,m,35,college,full_time,personal_identifiers,2
yes,w,45,college,part_time,personal_identifiers,3
yes,m,41,undergraduate,full_time,personal_identifiers,3
yes,w,45,undergraduate,full_time,personal_identifiers,4
yes,m,32,high_school,full_time,personal_identifiers,2
yes,w,23,undergraduate,full_time,personal_identifiers,4
yes,w,31,undergraduate,full_time,personal_identifiers,3
yes,w,33,graduate,searching,personal_identifiers,5
yes,m,25,undergraduate,full_time,personal_identifiers,2
yes,m,43,college,full_time,personal_identifiers,2
yes,m,34,undergraduate,full_time,personal_identifiers,2
yes,m,41,college,full_time,personal_identifiers,2
yes,w,26,undergraduate,full_time,personal_identifiers,3
yes,m,27,high_school,full_time,personal_identifiers,3
yes,w,53,undergraduate,full_time,personal_identifiers,3
yes,m,35,high_school,searching,personal_identifiers,3
yes,w,32,high_school,full_time,personal_identifiers,4
yes,m,38,college,full_time,personal_identifiers,3
yes,w,38,college,part_time,personal_identifiers,4
yes,w,46,primary_school,disabled_or_retired,personal_identifiers,1
yes,m,36,undergraduate,full_time,personal_identifiers,2
yes,w,51,college,full_time,personal_identifiers,5
yes,m,56,graduate,full_time,personal_identifiers,5
yes,m,32,undergraduate,full_time,personal_identifiers,4
yes,m,35,graduate,full_time,personal_identifiers,3
yes,m,29,undergraduate,full_time,personal_identifiers,2
yes,m,35,college,full_time,personal_identifiers,2
yes,w,18,undergraduate,part_time,personal_identifiers,3
yes,m,30,undergraduate,full_time,personal_identifiers,3
yes,w,32,high_school,full_time,personal_identifiers,5
yes,m,68,high_school,not_searching,personal_identifiers,3
yes,m,35,undergraduate,full_time,personal_identifiers,3
yes,m,29,graduate,full_time,personal_identifiers,3
yes,m,43,undergraduate,full_time,personal_identifiers,3
yes,m,51,college,not_searching,personal_identifiers,2
yes,m,27,college,full_time,personal_identifiers,2
yes,w,31,undergraduate,full_time,personal_identifiers,4
yes,m,52,high_school,full_time,personal_identifiers,2
yes,w,59,undergraduate,full_time,personal_identifiers,4
yes,m,63,undergraduate,disabled_or_retired,personal_identifiers,4
yes,m,36,college,full_time,personal_identifiers,3
yes,w,30,undergraduate,full_time,personal_identifiers,4
yes,w,31,college,full_time,personal_identifiers,2
yes,m,32,college,full_time,personal_identifiers,2
yes,w,42,undergraduate,part_time,personal_identifiers,5
yes,w,34,undergraduate,full_time,personal_identifiers,3
